Sub 0 RXTX 0/0,Sub 1 RXTX 0/0,Sub 2 RXTX 0/0,Sub 3 RXTX 0/0,Sub 4 RXTX 0/0,Sub 5 RXTX 0/0,Sub 6 RXTX 0/0,Sub 7 RXTX 0/0,Sub 8 RXTX 0/0,Sub 9 RXTX 0/0,Sub 10 RXTX 0/0,Sub 11 RXTX 0/0,Sub 12 RXTX 0/0,Sub 13 RXTX 0/0,Sub 14 RXTX 0/0,Sub 15 RXTX 0/0,Sub 16 RXTX 0/0,Sub 17 RXTX 0/0,Sub 18 RXTX 0/0,Sub 19 RXTX 0/0,Sub 20 RXTX 0/0,Sub 21 RXTX 0/0,Sub 22 RXTX 0/0,Sub 23 RXTX 0/0,Sub 24 RXTX 0/0,Sub 25 RXTX 0/0,Sub 26 RXTX 0/0,Sub 27 RXTX 0/0,Sub 28 RXTX 0/0,Sub 29 RXTX 0/0,Sub 30 RXTX 0/0,Sub 31 RXTX 0/0,Sub 32 RXTX 0/0,Sub 33 RXTX 0/0,Sub 34 RXTX 0/0,Sub 35 RXTX 0/0,Sub 36 RXTX 0/0,Sub 37 RXTX 0/0,Sub 38 RXTX 0/0,Sub 39 RXTX 0/0,Sub 40 RXTX 0/0,Sub 41 RXTX 0/0,Sub 42 RXTX 0/0,Sub 43 RXTX 0/0,Sub 44 RXTX 0/0,Sub 45 RXTX 0/0,Sub 46 RXTX 0/0,Sub 47 RXTX 0/0,Sub 48 RXTX 0/0,Sub 49 RXTX 0/0,Sub 50 RXTX 0/0,Sub 51 RXTX 0/0,Sub 52 RXTX 0/0,Sub 53 RXTX 0/0,Sub 54 RXTX 0/0,Sub 55 RXTX 0/0,Sub 56 RXTX 0/0,Sub 57 RXTX 0/0,Sub 58 RXTX 0/0,Sub 59 RXTX 0/0,Sub 60 RXTX 0/0,Sub 61 RXTX 0/0,Sub 62 RXTX 0/0,Sub 63 RXTX 0/0,Sub 64 RXTX 0/0,Sub 65 RXTX 0/0,Sub 66 RXTX 0/0,Sub 67 RXTX 0/0,Sub 68 RXTX 0/0,Sub 69 RXTX 0/0,Sub 70 RXTX 0/0,Sub 71 RXTX 0/0,Sub 72 RXTX 0/0,Sub 73 RXTX 0/0,Sub 74 RXTX 0/0,Sub 75 RXTX 0/0,Sub 76 RXTX 0/0,Sub 77 RXTX 0/0,Sub 78 RXTX 0/0,Sub 79 RXTX 0/0,Sub 80 RXTX 0/0,Sub 81 RXTX 0/0,Sub 82 RXTX 0/0,Sub 83 RXTX 0/0,Sub 84 RXTX 0/0,Sub 85 RXTX 0/0,Sub 86 RXTX 0/0,Sub 87 RXTX 0/0,Sub 88 RXTX 0/0,Sub 89 RXTX 0/0,Sub 90 RXTX 0/0,Sub 91 RXTX 0/0,Sub 92 RXTX 0/0,Sub 93 RXTX 0/0,Sub 94 RXTX 0/0,Sub 95 RXTX 0/0,Sub 96 RXTX 0/0,Sub 97 RXTX 0/0,Sub 98 RXTX 0/0,Sub 99 RXTX 0/0,Sub 100 RXTX 0/0,Sub 101 RXTX 0/0,Sub 102 RXTX 0/0,Sub 103 RXTX 0/0,Sub 104 RXTX 0/0,Sub 105 RXTX 0/0,Sub 106 RXTX 0/0,Sub 107 RXTX 0/0,Sub 108 RXTX 0/0,Sub 109 RXTX 0/0,Sub 110 RXTX 0/0,Sub 111 RXTX 0/0,Sub 112 RXTX 0/0,Sub 113 RXTX 0/0,Sub 114 RXTX 0/0,Sub 115 RXTX 0/0,Sub 116 RXTX 0/0,Sub 117 RXTX 0/0,Sub 118 RXTX 0/0,Sub 119 RXTX 0/0,Sub 120 RXTX 0/0,Sub 121 RXTX 0/0,Sub 122 RXTX 0/0,Sub 123 RXTX 0/0,Sub 124 RXTX 0/0,Sub 125 RXTX 0/0,Sub 126 RXTX 0/0,Sub 127 RXTX 0/0
74.2412028492215,91.9351739704008,42.14419939295737,44.96071276220637,51.25367390795991,49.024380561986646,46.193542465143764,47.26629420648803,50.46760420462104,50.24095530552949,51.76163635438134,43.0330407743893,41.497116496879315,45.35914097995172,40.66586796470695,49.28114084025949,39.18082784642187,52.37546251413854,46.60533466698088,50.742494406724944,52.530301093835604,48.16407029618638,47.25666660314179,50.008893923718745,49.24842469534048,53.50536805680282,48.90113494290917,46.40053888766383,45.31300053075186,53.061783211191724,47.62017994006481,50.73270998279008,12.041199826559248,39.86816504585536,52.302700574112045,44.71423739985866,42.230284269722524,43.20250171886434,35.3504081325116,43.33689041703905,45.43683213072998,31.476763242410986,40.98505283201315,34.42479769064449,42.25825991461893,36.93111115462141,46.66789329818256,48.58585316176071,39.128063926612924,49.9321130913145,51.4096660689554,43.81097022351799,44.52706226511029,33.57172257723033,37.49736315569061,46.73583005283898,45.25226265324221,43.50887356343713,38.64036182725775,37.97959643737196,37.641013764762285,51.96897106781019,50.141171380181184,49.432273277871765,75.4367875448055,78.17083451848936,76.40210092086016,69.18560502713183,50.772843091798066,50.70647299144681,49.046181831744974,49.61753214186783,51.09946208627703,51.800570251390354,53.53918153423774,55.996396680245645,53.490228999204675,53.25295997660551,52.48395087718435,52.46884940823542,51.56431021705377,50.32924834609421,49.508028229646584,47.725930559862945,49.4865743214132,49.30113241580648,52.6482018329922,53.21411997974005,54.207427098367944,54.730268852311056,55.33239346231619,56.81727736516063,56.7440273198607,56.47766232115977,56.0658019206373,55.25697702351724,40.19033163930999,52.723290432740185,51.18595365223762,47.24275869600789,45.83629453048577,48.988348380682744,48.921224411880964,52.18876715052757,53.55116139076884,54.08214517624006,54.54823525720482,56.584168669994604,55.83983876109694,56.06996895878483,54.52738383938642,54.7075878659102,53.103533890449945,51.021900756822156,50.61995008179487,43.27522402716821,46.81602998730868,46.65412118002188,45.72081257156328,46.85222065334621,51.45016060299285,50.79532158945633,50.85911065250072,52.204062361029585,49.727257140710314,43.2479671762173,39.066582176716,51.019188336804234
74.2412028492215,91.99886831873638,42.14419939295737,50.138479958718314,49.834684151640644,52.11133895741589,50.707100405962834,27.032913781186615,57.098192673947985,52.767489410312436,51.4744443254818,52.98733028681218,49.37417581477138,56.78067462080362,58.7576540742985,51.7485320442887,56.00277904105546,39.9528410768926,39.499751778296535,57.881188559183684,53.843892603247994,54.34583273834469,51.778307393493854,55.88831725594208,49.939297670373236,44.28474966147409,50.74326303389719,54.267909415180426,35.68201724066995,51.58329315555151,48.804705928037784,51.583926503871204,53.16846442320461,53.26714679058795,46.05789719802564,44.20368379857524,48.206808241390114,40.66884743129772,47.21884776818228,48.00448997381917,52.357102065575845,49.909867046145806,48.46905900360398,50.943802771722986,45.740081047376655,46.84603022328371,47.68408685826983,51.63259795952417,42.85759782545442,49.00154026258598,48.46114339884909,53.28041007236237,36.27365856592733,43.45138383110101,35.2022143588196,52.4626462904134,48.09748204663543,43.23066376363904,50.66996420449695,26.989700043360187,45.29545842861724,51.96897106781019,50.141171380181184,49.432273277871765,75.4367875448055,78.17083451848936,76.40210092086016,69.18560502713183,60.22923835810015,58.91564216970273,54.974783933162826,54.61588557771539,55.772447102121916,56.42972713370904,57.30208757588545,57.16283874061495,57.33531888099211,56.7503096900644,56.89153408945635,56.235077221115084,55.65585746749899,53.713135849401475,52.61481745640963,51.86119696785803,48.87802904683524,52.30410599586237,52.95226127438309,55.51927946782207,57.46984295274074,57.628233044326265,59.06208399020354,59.48593884124023,60.493521679244715,59.65503202805717,60.35893804993943,58.00252987406037,44.352868122401276,55.079448794556136,55.41561771978043,50.89516544224821,48.54384997256603,50.375260953454635,49.04028134801941,55.5206684343042,56.25136433409725,56.596205511365966,58.52442174212282,58.732839730253275,58.847919665864204,58.16910459667913,58.10853934495345,55.28423020142759,54.874777564388985,51.207877357001514,50.79644246605233,46.24952104663122,47.07229419327294,46.39735439967236,48.20201459485641,52.344388199628,52.44882978054315,55.09209245103867,55.44505840618997,59.052155343138026,60.55241445874724,49.13946239058085,40.87284391453761,51.019188336804234
74.2412028492215,91.99886831873638,42.14419939295737,46.63078713378696,51.13224501449956,45.64073978977147,47.539276003484254,51.27778404449231,53.04130620854557,47.400546259898306,45.740891697985866,52.3470452631091,57.05201507032832,56.6013661747367,46.407993394327114,57.9585291652285,53.23066376363904,58.310560694831885,59.14851740202113,57.17432491008683,50.54708787938054,58.90748432759935,50.11270097231747,50.24690862355431,50.86078516107573,49.62009247710828,45.3682348331209,52.30931486455481,53.23264478935371,57.06230314070763,51.575172085326116,49.49726576410016,45.24603806718669,46.00112161995479,46.18089954403985,50.627323632053944,50.38802900682286,55.80149164384105,44.05038846663224,49.97443179760522,43.83761524484166,53.797423125113035,53.19840717925719,51.51412756545326,37.70631127777806,46.76922125537481,49.8176426035241,49.214263410152654,45.20784748713658,48.32464203620092,55.118432704071054,51.118973563762395,41.41449773400467,50.13195475262516,46.73361938712162,44.93039588317651,47.14807388616676,46.18560575660246,40.65542370519139,25.4282542695918,28.603380065709935,51.96897106781019,50.141171380181184,49.432273277871765,75.4367875448055,78.17083451848936,76.40210092086016,69.18560502713183,46.26227415588691,45.61065588672712,51.92511699503501,53.34891845839644,55.37397183963155,56.05834928425381,56.89835199817435,56.6530794690064,57.69345565284324,56.609109911978294,57.10466015237017,56.16123524486809,55.75531910078376,54.40487170955099,52.20696341623429,51.81389055285087,51.69821328862136,53.92353953782653,54.43958865847358,56.78412751605019,56.795414524976934,59.02852145648091,58.57448895879827,59.564604241577356,58.93771191082267,59.16241750443734,59.15303255956477,59.37651269146603,56.49188770977882,54.82354691850402,52.53602088515014,52.57203230255272,51.5478902873875,48.59216379185923,51.37942479211694,52.00021046391146,54.96644635261742,56.02868112471083,57.70772506392212,58.4458775453922,57.69587774955048,57.375631462093615,57.602897620536105,54.985862088175175,54.290413282399555,51.805072213350186,48.540933980467315,49.696255532890035,50.3422726077055,50.589003004481214,52.05383026917794,49.97360168647419,52.35174807456458,52.38878748175503,54.01072973025948,58.45841907421757,59.550548450200324,49.47203278810971,19.912260756924947,51.019188336804234
74.2412028492215,91.96695696212598,42.14419939295737,51.674473082034844,49.818774752168686,45.28980940272136,43.75352639232759,46.904176023398215,39.46697837245742,47.347438395825385,48.60822947489367,51.72275919805895,51.2819887831261,49.95117241929406,43.501122800983644,54.003531806542426,58.197840471624176,56.09591208025595,56.474788173283265,54.26787690457996,51.952186318361704,55.74370463987489,50.73516732274978,55.92096777646362,56.53930917902586,46.09914410085998,56.488252863056886,43.2791039358105,44.09070437559028,52.66760714869555,53.205056251867745,35.446880223026774,51.04384671287883,45.44192110765032,46.29185257633928,47.24275869600789,45.202083268859916,48.99191030527895,44.25550522537713,46.689168106400764,53.69757459680312,53.16745927670932,48.379480971977614,49.44975908412048,47.13666913158925,49.28395852256714,55.88574206654923,47.61424125480513,46.79246145413859,50.87756579996581,48.106357002755374,53.201836878529846,21.367205671564065,37.73054693364263,47.16837723299524,46.91479339403794,49.27190653204442,44.222778761641806,52.50561490943741,49.05822854342717,43.86267042105014,51.96897106781019,50.141171380181184,49.432273277871765,75.4367875448055,78.17083451848936,76.40210092086016,69.18560502713183,48.91882971772194,50.224283711854866,50.63453458363321,53.75789769611799,55.41640390301646,57.06137197483073,57.06140614958467,58.798851532797045,58.03717204729516,58.01357053443704,56.19628560941261,56.38338475687024,55.19276575332284,54.16097716171652,52.822594830839826,50.50101223483641,51.70053321430143,51.27907824386984,53.23658351969176,55.73128154965751,57.15322136582503,60.68385517069322,58.5239825074708,60.008785570867204,59.58209231847776,59.81355082259137,60.17048372309122,60.248377221930234,51.275971517190214,57.209015191865035,55.51792662611539,53.75235508675358,51.36787132741802,50.56843893447131,52.866921912895805,53.73561119121171,56.970767024160516,58.01492892459673,58.20213285800675,58.939314531823506,59.470458207889614,59.60672418405898,57.98090327348817,57.96990390545687,56.421725841656816,54.983725914272895,52.49755853734145,49.70086407441639,50.28587518098877,48.57332496431269,48.139877406326264,50.868508041805995,53.792148413786265,53.46384273825947,54.24244421837034,54.0460282944938,51.81386195083218,50.83366433543246,37.785130117389244,51.019188336804234
74.2412028492215,91.99886831873638,42.14419939295737,38.581159321900664,49.540494467635945,55.02543189475716,44.70248739825372,54.235112860495505,46.94227769062064,36.29817196018516,50.35033288590548,54.12253851359978,42.411977096980564,52.698233771467486,54.7761462243653,53.31753148193503,56.76442103165921,48.30575838525705,46.35171988440562,53.35148869980841,51.68739018431464,57.28149981097913,54.02840628629403,54.58458051662074,37.74808830310706,52.26182163079137,55.46902781145184,46.33074381849491,39.86637395610154,49.739448519147615,52.6599637049508,43.81818771625734,45.655172514446704,54.837897778930376,49.51342376648859,51.85578981918251,47.560652939486864,49.9532800907741,46.913379243444325,45.547192690502136,44.67163965969091,47.00504692004627,51.47676324241098,45.726973849826976,48.94520974741268,45.75753445337529,55.65727426887052,47.3627695523311,51.69045162289749,37.049222912234015,50.76556707408131,49.49882578246132,47.08879599143121,30.170333392987803,47.92426711834622,47.5117128700645,47.06555638218465,45.21674080333172,46.281027123331,39.13813852383717,35.23486332343228,51.96897106781019,50.141171380181184,49.432273277871765,75.4367875448055,78.17083451848936,76.40210092086016,69.18560502713183,51.87591217465447,52.69970346910699,51.60966468666218,53.6408174141107,55.29995954776854,56.77720985669002,57.61787308648283,57.924379183858015,57.690758742872,57.52749670545007,57.076153063167816,55.702182651470046,54.161893389532366,52.701032767113524,50.32296344739473,48.38880560211702,49.90090107787935,52.35270823784105,53.70598200756134,56.64295906173954,57.3672230012209,55.30581299693678,58.9035953131713,59.633216547901725,59.682007989996755,60.04459809957032,60.0527748838821,59.404671757644955,46.90063112384906,55.602534435423436,54.366793567767864,51.483187900934915,49.67285822856586,49.807349164921646,52.37729680922208,53.583936614422655,55.96579503594947,57.10897209384132,57.47363636596234,58.37251224134999,58.612356186340406,58.44890149334393,57.18910878790986,56.41403705463777,55.07618428448239,53.88316163224375,51.45895315578768,48.859263398014306,47.3917663191073,45.902844037181616,48.24522833268283,50.75667379300927,51.5038797732528,51.29345026009786,52.5353668837372,50.17867718963505,50.86253023817161,41.960379407345236,48.44502027365493,51.019188336804234
74.2412028492215,92.03090353760464,42.14419939295737,30.588054866759066,49.6189547366785,45.83980480456036,43.6969813894988,50.24091421981584,42.40574207018384,51.23972442930227,43.94048720832656,53.17288012280373,50.680262199065744,56.20228736232079,44.61693570341295,52.14022148700433,55.37368201889602,52.98634783124435,58.74004353251899,54.2561572457693,56.14023532398873,54.66051625699342,50.828033159986454,57.65523269012665,44.41302286693167,40.906812044573904,42.61262868792493,53.82782240077313,39.793662423961614,40.932114918136605,49.46697837245742,47.09693869727792,51.72021731988625,36.60960291776084,53.64410272401322,49.16306526616384,52.800704861458925,49.214263410152654,42.138098446415015,53.78942698613437,49.70653656885724,47.353593330017105,43.188977146274866,40.68519806000911,51.596754526017705,43.80826056836341,50.51773601795076,56.51728554626494,30.289777052087782,45.57867961568022,53.906401810562656,49.216448644380684,52.22409495922814,49.0902620922724,38.26398782187618,54.81260559322759,49.573678084315276,41.95179842431904,42.94069227470891,36.602012013806814,28.23474229170301,51.96897106781019,50.141171380181184,49.432273277871765,75.4367875448055,78.17083451848936,76.40210092086016,69.18560502713183,52.42911464419822,52.58311559452356,51.7485320442887,52.800431392054634,54.81191725893641,55.92302251478682,56.74310808276833,56.49997479737009,55.531375357414376,56.09064823409498,56.19981889524741,55.911291896088116,43.346547668832415,52.852534215992286,50.256867301627686,50.06252051369365,48.39936611231559,51.08987612539072,53.19534934592215,54.81069806591157,57.24319296877652,55.61106156089668,58.76034150626205,59.10804167730052,59.355495848028006,59.15470013218808,59.00765731806025,60.1252889269065,40.6822297934645,56.67243693959139,53.43843655092995,49.34629729731883,48.19714987557009,49.74516298168709,52.824702984995255,55.45460515342136,55.24370154542359,57.31134089252083,58.192154584027065,58.66835917060879,58.96818220919975,59.4839780433272,58.08298768532504,57.09243665006045,56.37203441112595,54.475115272308244,52.69104141474987,51.09403038927901,47.85849253734941,52.30295613917047,48.13634354810813,50.193074210737294,51.59927952895985,52.04119982655925,52.02188512266052,48.73047264938024,46.601252193165585,52.80869623279925,46.89246685729236,51.019188336804234
74.2412028492215,91.99886831873638,42.14419939295737,40.722131226033824,53.4003540814302,56.35395270408659,51.2393326759676,46.409284208668325,48.73029812061044,48.92150277901364,54.1917066715174,54.208415977943304,40.78746734273607,53.402854394704676,38.11038508604216,54.97975397326584,58.86175324158667,52.51990865471023,51.9221608463351,47.56088140931159,48.88482776122159,43.854811501692446,59.08320384707185,52.81644587278205,59.01769898990983,53.49193963891238,59.16689719604416,37.87460474518415,48.62471284525037,47.418525249147564,51.6613397030511,56.755822235193406,54.14660877633911,50.595974937251384,51.90121504821717,42.92278228672973,52.55204942928927,46.24539913879395,50.66676201932965,48.65441562164601,50.736450455131525,43.117538610557546,53.10023834437932,29.375178920173468,53.14684442541963,48.786883580008535,49.95336788822523,49.92310456984715,49.70853412607623,48.62143310316235,51.320162114067244,56.451519794141504,47.40489011333966,55.53844205290322,51.324774227350204,52.47482260677054,53.573878249370715,45.61506853991404,44.833447660034615,45.39389782072505,41.49095891067972,51.96897106781019,50.141171380181184,49.432273277871765,75.4367875448055,78.17083451848936,76.40210092086016,69.18560502713183,55.13815342583162,53.367658335805686,50.994630941644104,51.906817945067864,53.59427547084366,55.028925761863896,55.84676034889234,56.414364303528544,56.9656780459928,56.93475442464701,56.72127425915161,55.76562473056014,54.709746777756564,53.085772181237836,51.8341790573962,50.83481119571252,50.375380454992865,52.251438046875094,53.95076405195066,56.63743316491386,57.08240685782059,59.308930224060255,59.253910000737676,59.33707922230858,59.93572449736328,59.77515551262179,58.9156533190523,57.55158059532407,53.041112162006094,55.59649322070798,52.01970342349048,51.25497531106933,48.85299011939669,50.205642927264655,53.54822707862904,55.53601493176801,56.43549394941183,57.39357913006654,57.660468146779415,58.488440687389065,57.53059598701185,59.086549502593854,57.21305980162917,57.17681318630545,54.11259327727062,52.70969820733082,51.08541346596978,49.62960937017331,49.96778646161468,46.10873000380052,49.81229487420001,51.91009229168265,52.30622604436739,54.741069480169706,54.64006398165506,57.07178282743617,57.98184339910188,50.65478877992766,51.17748425871862,51.019188336804234
74.2412028492215,91.99886831873638,42.14419939295737,41.44418518602069,49.59828136307159,55.663879904100035,55.92514287382021,47.76621289695217,50.67985371868674,51.04814757108323,52.655465427877324,33.67355921026019,42.77700876288793,49.88848687126435,53.71662530796799,55.082077504095125,50.82099289456807,51.69850701861499,51.35657305693609,46.84603022328371,59.4246890507462,60.98536090500838,56.54816437925142,56.08484313630528,47.22444700009176,52.90864545251634,46.78964280652131,44.56016634817745,53.80283618094059,47.15869694000908,48.941498467679224,54.80904802449789,49.81587586209935,51.42896056034273,47.911851982534905,42.34365405741633,47.43078391782139,51.67107522794848,53.69336478014141,41.34081437462512,36.13418945034573,49.79989728610864,43.160752348383966,53.895204658463776,48.09243136633154,50.1221274115003,51.70590246385209,43.14309722244847,41.931802735653456,42.28656958108935,40.14100321519621,37.80245283865353,41.778538085223005,49.7354346853249,43.643633546157304,49.45429191555494,53.79544812446247,48.218801984752,38.33338388939397,44.59935016851525,49.5058389387961,51.96897106781019,50.141171380181184,49.432273277871765,75.4367875448055,78.17083451848936,76.40210092086016,69.18560502713183,53.14913746583655,54.542104793496584,52.485862438551045,53.715942407124466,55.75247902777637,56.18538624675608,56.69232245343669,55.27467493343054,57.4710870599074,57.48662389674723,56.997510316895145,56.53777693785499,55.06430614202181,54.31968138711332,51.562007280232876,50.80142866746219,51.40193678578632,51.43838865010029,54.64468681720835,55.99534842199782,57.42060222697467,57.18472624210479,58.777910378117284,58.72601997336432,59.42940164741608,59.31714608269226,58.701351682861784,58.39156764337745,43.00421557383072,55.623892314436404,53.12120208669198,52.26406556024716,50.29748918566837,52.306787811464744,52.090563504741986,53.12253541771419,54.7796585949558,56.96707527188878,57.893529298467065,57.866073430529745,58.447908231375656,57.73040778141073,57.70357075672803,56.842455494599164,55.877704379686364,54.148614192013476,52.1342477880644,50.906177580062774,48.96129218798853,48.16400401647697,48.24906471302113,49.41123674117001,51.46329625607937,52.85478543798969,54.06288046147429,53.797042690244474,54.62113366883571,47.251026998082594,38.14913181275074,51.019188336804234
74.2412028492215,91.96695696212598,42.14419939295737,37.551122663950714,51.36063874144658,48.31447427071039,52.2927474041856,48.58789760795765,45.91910100931143,55.33497519878651,41.77276711258586,44.75089803389007,50.32296344739473,44.741288134302096,56.44046464187859,49.856330179923525,60.53205254329665,56.21546001953752,57.01416862275921,50.815381249787265,55.819655788009285,41.46407135287053,45.34457646331426,58.46231309561582,55.03518312724075,52.053911462157565,52.77494609611012,43.20250171886434,48.464917478736155,52.08906039343678,48.909572676505285,30.141003215196207,42.43781916093795,53.07598716095243,47.30281498994675,47.00885356129951,49.86722481583814,47.503309381199934,51.04008850999243,52.264993743751845,50.49233532910425,34.83016420144132,42.74273337758417,45.99806681904171,46.82839752822757,45.712195383681625,47.741518589547105,52.72317443992955,41.993711613914904,47.326671184484425,52.81744481979409,45.35800290824898,38.54548935812951,48.76460330969513,48.699822828590804,42.825088235903706,47.28556675966476,50.025720776920636,33.473300153169504,48.59510561738914,42.17220655644518,51.96897106781019,50.141171380181184,49.432273277871765,75.4367875448055,78.17083451848936,76.40210092086016,69.18560502713183,53.34905905779908,53.698093586735425,51.425020927338004,52.376693838784256,53.51626265096601,55.7811751419283,56.854380740527695,54.43514883443992,56.36428715936981,56.759551386682936,56.63898715139871,55.36781844763094,54.578894627740425,52.94624924079968,50.41143881608952,50.086853191951676,50.31784017052821,53.24086875835596,53.81990010956745,56.143877808695336,57.67604776149959,59.2742990760923,59.309388482935866,59.70402670652186,60.18145211986165,60.37649962645095,60.057174696435425,58.31286058814561,37.78295991088834,54.271760199213325,54.51003078627362,51.909840506492976,51.22481290385569,52.0203307742629,53.69840865750981,55.77865040746374,56.52715203241827,57.14349881031164,58.31622175047069,59.08598671204011,58.46160141288817,59.31581937103762,58.06620152585337,57.105201493721474,55.057602759200854,53.16205262499452,51.436049146706154,49.4865743214132,47.499294641076695,41.28657700431415,50.97132314878367,52.72700056789586,54.55753641163351,54.22006778409157,55.69552975270437,58.34746778998316,58.799132128624194,55.50503522928577,48.96575816818799,51.019188336804234
74.2412028492215,91.99886831873638,42.14419939295737,34.53624073591451,45.73799582215741,46.39735439967236,47.43674357797056,45.184612949318385,50.696163040214415,45.54392235497049,50.38322053381606,51.91389526981111,48.30877247110405,55.027984332161125,44.78754024145899,51.615955728122024,46.67275462966829,51.40272291029186,53.29523979356206,51.38608965166579,49.625019244306,47.712199019495344,45.600023267733675,60.6772385340802,52.630202831040464,56.02360636170414,46.726150071629945,54.49401252996221,52.67246843114474,54.20513532860491,42.23885151875885,49.30199953067788,50.319454453140544,48.47628176194892,40.433622780211294,50.21127252569096,43.85105563442656,54.77799671601905,45.4339747257542,48.5169853686838,31.64352855784437,47.722410026150264,48.10185455671642,47.88910422834654,46.906390117159674,52.22073655912279,54.17574649480002,51.71275840498846,41.64174341916649,50.565580392320506,50.019758812442646,40.258381642297,46.139791682400705,40.10723865391773,45.61113314652254,54.45549718469402,45.89815608066486,41.584831126992476,46.54147652148897,43.32922983374456,46.46599751720373,51.96897106781019,50.141171380181184,49.432273277871765,75.4367875448055,78.17083451848936,76.40210092086016,69.18560502713183,59.22458157521202,57.47432007160021,52.426010527382516,52.72342962002374,53.619581398415086,55.21045197542014,55.504974099362705,56.90353815498252,56.291505763384826,56.49015349752594,55.86435387547246,55.80197122317272,54.824419318859185,54.31725525514268,51.215631268242404,47.63794742623729,48.44632475043565,50.54708787938054,52.0444829373088,54.419463726030514,56.658482390706546,58.094155992239045,59.02920579107316,58.94522082111331,59.22427524242512,59.27084846355485,59.04008091562156,58.29938986503707,52.327649330976904,55.66679027103501,52.64319514763586,49.143696054299085,47.26409316259979,51.45687313442514,53.372275757786774,47.781005797382434,55.68887836598995,58.19040915579909,58.680186977957945,59.424098996595156,59.02332024948742,59.20983754507378,57.88039619817624,57.42028759720575,55.20551652022856,53.64982261632261,50.24358398306815,50.349731888867936,48.21225213158303,49.09582770688917,51.806333072928425,52.695246186438496,51.3510083376572,53.52514385284452,53.79939722801915,54.224338860191644,55.68295615426544,40.4241798814325,44.10220304865082,51.019188336804234
